Genome_ID,Trait
GCA_025130615_1,1
GCA_025130635_1,1
GCA_025130655_1,1
GCA_025130675_1,1
GCA_025130695_1,1
GCA_025130715_1,1
GCA_025130735_1,1
GCA_025130775_1,1
GCA_025130795_1,1
GCA_025131235_1,1
GCA_025131255_1,0
GCA_025131275_1,1
GCA_025131295_1,0
GCA_025131315_1,1
GCA_025131335_1,1
GCA_025131375_1,1
GCA_025131395_1,1
GCA_025131415_1,1
GCA_025131435_1,1
GCA_025131455_1,1
GCA_025131465_1,1
GCA_025131495_1,1
GCA_025131555_1,1
GCA_025131575_1,1
GCA_025131595_1,1
GCA_025131615_1,0
GCA_025131635_1,1
GCA_025131655_1,1
GCA_025131675_1,1
GCA_025131695_1,1
GCA_025131715_1,0
GCA_025131735_1,1
GCA_025131775_1,1
GCA_025131795_1,1
GCA_025131815_1,1
GCA_025131835_1,1
GCA_025131855_1,1
GCA_025131875_1,1
GCA_025131895_1,1
GCA_025131915_1,1
GCA_025131935_1,0
GCA_025131955_1,1
GCA_025131975_1,1
GCA_025131995_1,1
GCA_025132035_1,1
GCA_025132075_1,1
GCA_025132095_1,1
GCA_025132135_1,1
GCA_025132175_1,1
GCA_025132195_1,1
GCA_025132235_1,1
GCA_025132255_1,1
GCA_025132275_1,1
GCA_025132295_1,1
GCA_025132315_1,1
GCA_025132335_1,1
GCA_025132355_1,1
GCA_025132365_1,1
GCA_025132385_1,1
GCA_025132435_1,1
GCA_025132455_1,1
GCA_025132475_1,1
GCA_025132495_1,1
GCA_025132515_1,1
GCA_025132535_1,1
GCA_025132555_1,1
GCA_025132575_1,1
GCA_025132595_1,1
GCA_025132615_1,1
GCA_025132635_1,1
GCA_025132655_1,1
GCA_025132675_1,1
GCA_025132695_1,1
GCA_025132725_1,1
GCA_025152895_1,1
GCA_025152995_1,0
GCA_025153375_1,0
GCA_025153405_1,0
GCA_025200845_1,1
GCA_025224135_1,0
GCA_025224795_3,0
GCA_025224815_1,0
GCA_025235085_1,1
GCA_025235125_1,0
GCA_025235145_1,0
GCA_025235175_1,1
GCA_025235205_1,0
GCA_025235225_1,1
GCA_025235245_1,0
GCA_025235285_1,0
GCA_025235305_1,0
GCA_025235325_1,0
GCA_025235345_1,1
GCA_025235365_1,0
GCA_025235385_1,0
GCA_025235395_1,1
GCA_025235425_1,0
GCA_025235445_1,0
GCA_025235465_1,0
GCA_025235485_1,0
GCA_025235505_1,0
GCA_025235515_1,0
GCA_025235545_1,0
GCA_025235565_1,1
GCA_025235585_1,0
GCA_025235605_1,0
GCA_025235625_1,0
GCA_025235645_1,0
GCA_025235665_1,0
GCA_025235685_1,1
GCA_025235705_1,0
GCA_025235715_1,0
GCA_025235745_1,0
GCA_025235765_1,1
GCA_025235785_1,0
GCA_025235805_1,1
GCA_025235825_1,1
GCA_025235845_1,0
GCA_025235865_1,0
GCA_025235875_1,0
GCA_025235925_1,1
GCA_025235965_1,0
GCA_025235985_1,0
GCA_025236005_1,0
GCA_025236025_1,1
GCA_025236045_1,1
GCA_025236065_1,0
GCA_025236085_1,0
GCA_025236095_1,0
GCA_025236125_1,0
GCA_025236145_1,1
GCA_025236165_1,0
GCA_025236185_1,0
GCA_025236205_1,1
GCA_025236225_1,0
GCA_025236265_1,0
GCA_025236285_1,0
GCA_025236295_1,0
GCA_025236325_1,0
GCA_025236345_1,1
GCA_025236355_1,0
GCA_025236365_1,1
GCA_025236405_1,1
GCA_025236415_1,1
GCA_025236485_1,0
GCA_025236505_1,1
GCA_025236515_1,0
GCA_025236565_1,0
GCA_025236585_1,1
GCA_025236595_1,0
GCA_025236625_1,0
GCA_025236645_1,0
GCA_025236665_1,1
GCA_025236685_1,0
GCA_025236705_1,1
GCA_025236765_1,0
GCA_025236785_1,0
GCA_025236815_1,0
GCA_025236845_1,0
GCA_025236865_1,0
GCA_025236885_1,0
GCA_025236925_1,0
GCA_025236945_1,0
GCA_025236965_1,1
GCA_025236975_1,0
GCA_025237005_1,0
GCA_025237025_1,1
GCA_025237045_1,0
GCA_025237065_1,1
GCA_025237075_1,0
GCA_025237105_1,1
GCA_025237125_1,0
GCA_025237145_1,0
GCA_025237155_1,1
GCA_025237185_1,0
GCA_025237205_1,0
GCA_025237225_1,1
GCA_025237245_1,1
GCA_025237325_1,0
GCA_025237345_1,0
GCA_025237365_1,0
GCA_025237385_1,0
GCA_025237405_1,0
GCA_025237445_1,0
GCA_025237465_1,0
GCA_025237485_1,0
GCA_025237505_1,0
GCA_025237525_1,0
GCA_025237605_1,0
GCA_025237625_1,0
GCA_025237665_1,0
GCA_025237685_1,0
GCA_025237705_1,0
GCA_025237725_1,0
GCA_025237735_1,0
GCA_025237765_1,0
GCA_025237785_1,0
GCA_025237825_1,0
GCA_025237845_1,1
GCA_025237875_1,0
GCA_025237925_1,0
GCA_025237985_1,0
GCA_025238205_1,0
GCA_025238225_1,0
GCA_025238245_1,0
GCA_025238325_1,0
GCA_025238445_1,1
GCA_025238525_1,0
GCA_025238555_1,1
GCA_025238685_1,0
GCA_025238705_1,0
GCA_025238785_1,1
GCA_025238795_1,0
GCA_025238825_1,0
GCA_025244965_1,1
GCA_025452135_1,1
GCA_025456545_1,0
GCA_025456615_1,0
GCA_025456625_1,0
GCA_025456665_1,1
GCA_025456695_1,0
GCA_025456705_1,0
GCA_025456715_1,0
GCA_025459385_1,1
GCA_025459465_1,1
GCA_025459485_1,0
GCA_025459495_1,0
GCA_025496205_3,1
GCA_025580225_2,0
GCA_025603235_1,1
GCA_025603565_1,1
GCA_025603585_1,1
GCA_025603605_1,1
GCA_025603965_1,1
GCA_025606035_1,1
GCA_025657935_1,1
GCA_025658075_1,1
GCA_025661715_1,1
GCA_025661735_1,1
GCA_025661775_1,0
GCA_025661795_1,1
GCA_025661815_1,1
GCA_025661895_1,1
GCA_025661915_1,1
GCA_025661925_1,1
GCA_025661955_1,1
GCA_025661965_1,1
GCA_025661995_1,1
GCA_025662015_1,1
GCA_025662025_1,1
GCA_025662095_1,1
GCA_025662205_1,1
GCA_025662275_1,1
GCA_025716885_1,1
GCA_025716915_1,1
GCA_025716925_1,1
GCA_025717095_1,3
GCA_025723085_1,1
GCA_025736955_1,0
GCA_025736975_1,0
GCA_025778435_1,1
GCA_025780215_1,1
GCA_025780235_1,0
GCA_025780255_1,1
GCA_025780265_1,0
GCA_025780275_1,1
GCA_025780335_1,1
GCA_025780345_1,1
GCA_025780375_1,1
GCA_025780385_1,1
GCA_025780415_1,1
GCA_025780435_1,1
GCA_025780455_1,0
GCA_025780475_1,1
GCA_025780495_1,1
GCA_025780515_1,1
GCA_025780545_1,1
GCA_025780565_1,1
GCA_025780585_1,0
GCA_025780615_1,1
GCA_025780635_1,1
GCA_025780675_1,1
GCA_025780695_1,1
GCA_025780705_1,1
GCA_025780735_1,1
GCA_025780755_1,1
GCA_025780775_1,0
GCA_025780795_1,1
GCA_025780805_1,1
GCA_025780835_1,1
GCA_025780855_1,1
GCA_025780875_1,1
GCA_025780895_1,1
GCA_025780905_1,1
GCA_025780935_1,1
GCA_025780955_1,0
GCA_025790885_1,0
GCA_025791125_1,1
GCA_025791575_1,1
GCA_025791595_1,0
GCA_025792185_1,0
GCA_025798645_1,1
GCA_025798705_1,1
GCA_025798725_1,1
GCA_025798735_1,1
GCA_025798765_1,1
GCA_025798825_1,0
GCA_025798845_1,1
GCA_025798905_1,0
GCA_025799005_1,1
GCA_025799025_1,1
GCA_025799045_1,0
GCA_025799065_1,1
GCA_025799105_1,1
GCA_025799125_1,1
GCA_025799145_1,1
GCA_025799215_1,1
GCA_025799275_1,1
GCA_025799305_1,1
GCA_025799325_1,1
GCA_025799405_1,0
GCA_025799415_1,0
GCA_025799445_1,1
GCA_025799465_1,1
GCA_025799485_1,1
GCA_025799505_1,1
GCA_025799545_1,0
GCA_025799585_1,1
GCA_025799595_1,1
GCA_025799645_1,1
GCA_025799725_1,0
GCA_025799745_1,0
GCA_025799765_1,0
GCA_025799805_1,0
GCA_025799845_1,0
GCA_025799855_1,0
GCA_025799905_1,0
GCA_025799945_1,1
GCA_025799965_1,1
GCA_025799985_1,0
GCA_025800005_1,1
GCA_025800025_1,1
GCA_025800085_1,0
GCA_025886975_1,0
GCA_025908315_1,3
GCA_025910095_1,1
GCA_025910125_1,1
GCA_026014145_1,1
GCA_026014185_1,1
GCA_026014195_1,0
GCA_026014215_1,0
GCA_026014295_1,0
GCA_026014365_1,1
GCA_026014385_1,0
GCA_026014395_1,1
GCA_026014445_1,1
GCA_026046135_3,1
GCA_026046155_3,1
GCA_026071155_1,1
GCA_026071195_3,1
GCA_026071255_3,1
GCA_026113925_1,1
GCA_026178425_4,1
GCA_026182765_3,0
GCA_026221715_1,0
GCA_026239815_1,1
GCA_026239835_1,0
GCA_026239885_1,0
GCA_026239915_1,0
GCA_026239935_1,0
GCA_026239955_1,0
GCA_026249145_3,1
GCA_026284155_1,3
GCA_026337635_1,1
GCA_026337675_1,1
GCA_026341285_1,1
GCA_026341305_1,1
GCA_026531255_2,0
GCA_026531595_2,0
GCA_026531615_2,0
GCA_026623065_1,1
GCA_026623075_1,1
GCA_026623105_1,1
GCA_026623125_1,1
GCA_026623145_1,1
GCA_026623165_1,1
GCA_026623175_1,1
GCA_026623185_1,1
GCA_026623225_1,1
GCA_026623255_1,0
GCA_026623265_1,1
GCA_026623305_1,1
GCA_026623325_1,1
GCA_026623345_1,1
GCA_026623365_1,1
GCA_026625905_1,1
GCA_026636135_1,1
GCA_026636195_1,1
GCA_026649405_1,1
GCA_026727755_1,1
GCA_026730595_3,1
GCA_026739515_1,0
GCA_026739535_1,0
GCA_026784845_1,1
GCA_026870135_1,1
GCA_026890985_1,1
GCA_026913035_1,0
GCA_026958895_1,1
GCA_027102215_3,1
GCA_027102275_3,0
GCA_027261535_1,0
GCA_027359235_1,1
GCA_027560445_3,1
GCA_027562385_1,0
GCA_027570415_1,1
GCA_027570435_1,1
GCA_027570455_1,1
GCA_027570475_1,0
GCA_027570495_1,1
GCA_027570515_1,0
GCA_027570535_1,1
GCA_027570555_1,1
GCA_027570575_1,1
GCA_027570595_1,1
GCA_027570615_1,1
GCA_027570635_1,1
GCA_027570655_1,1
GCA_027570675_1,1
GCA_027570715_1,0
GCA_027570735_1,1
GCA_027570755_1,1
GCA_027570775_1,1
GCA_027570795_1,0
GCA_027570815_1,1
GCA_027570835_1,1
GCA_027570855_1,1
GCA_027570875_1,1
GCA_027570895_1,0
GCA_027570915_1,1
GCA_027570935_1,1
GCA_027570955_1,1
GCA_027570975_1,1
GCA_027570995_1,1
GCA_027571015_1,1
GCA_027571055_1,1
GCA_027571075_1,0
GCA_027571095_1,0
GCA_027571115_1,0
GCA_027571135_1,0
GCA_027571155_1,1
GCA_027571175_1,1
GCA_027571195_1,1
GCA_027571215_1,1
GCA_027571305_1,1
GCA_027571325_1,1
GCA_027571345_1,0
GCA_027571365_1,0
GCA_027583375_1,0
GCA_027583445_1,0
GCA_027583515_1,1
GCA_027583525_1,1
GCA_027583535_1,1
GCA_027583575_1,1
GCA_027583585_1,1
GCA_027583615_1,1
GCA_027583635_1,1
GCA_027583655_1,0
GCA_027583695_1,0
GCA_027583705_1,0
GCA_027583735_1,1
GCA_027583755_1,0
GCA_027583775_1,1
GCA_027583795_1,1
GCA_027583815_1,1
GCA_027587335_1,1
GCA_027587355_1,1
GCA_027594685_1,1
GCA_027594965_1,1
GCA_027626995_1,1
GCA_027627015_1,1
GCA_027627025_1,1
GCA_027627035_1,1
GCA_027627075_1,1
GCA_027627095_1,1
GCA_027627115_1,1
GCA_027627125_1,1
GCA_027627175_1,1
GCA_027627185_1,1
GCA_027627285_1,1
GCA_027856155_1,1
GCA_027856235_1,1
GCA_027857055_1,1
GCA_027857065_1,0
GCA_027857075_1,0
GCA_027857085_1,0
GCA_027857155_1,0
GCA_027857165_1,0
GCA_027857185_1,1
GCA_027857215_1,1
GCA_027857235_1,1
GCA_027857255_1,1
GCA_027857275_1,1
GCA_027857285_1,1
GCA_027857315_1,1
GCA_027857325_1,0
GCA_027857365_1,0
GCA_027857395_1,1
GCA_027857405_1,1
GCA_027891115_1,0
GCA_027908735_1,0
GCA_027959685_3,0
GCA_028053955_3,0
GCA_028053975_4,1
GCA_028053995_3,0
GCA_028057075_3,0
GCA_028057675_3,1
GCA_028058275_3,0
GCA_028062185_3,1
GCA_028062835_3,0
GCA_028062845_3,1
GCA_028062935_3,0
GCA_028063055_3,0
GCA_028063095_3,1
GCA_028063215_3,0
GCA_028063995_3,1
GCA_028064255_3,1
GCA_028064675_3,1
GCA_028065035_3,1
GCA_028065855_3,1
GCA_028066515_3,1
GCA_028188985_3,0
GCA_028307885_1,1
GCA_028331285_1,1
GCA_028331455_1,1
GCA_028331485_1,1
GCA_028331495_1,0
GCA_028331545_1,1
GCA_028331555_1,1
GCA_028331605_1,0
GCA_028331645_1,1
GCA_028366335_3,0
GCA_028366415_3,0
GCA_028366535_3,1
GCA_028367665_1,1
GCA_028403965_1,1
GCA_028404005_1,1
GCA_028404025_1,1
GCA_028404045_1,1
GCA_028404065_1,1
GCA_028404085_1,1
GCA_028404105_1,1
GCA_028435275_1,1
GCA_028435405_1,1
GCA_028435425_1,1
GCA_028435445_1,1
GCA_028435455_1,1
GCA_028435485_1,0
GCA_028435515_1,1
GCA_028435545_1,1
GCA_028435555_1,1
GCA_028435585_1,1
GCA_028435605_1,1
GCA_028435625_1,0
GCA_028435645_1,0
GCA_028435665_1,1
GCA_028435685_1,1
GCA_028435705_1,1
GCA_028435785_1,1
GCA_028435815_1,1
GCA_028435825_1,1
GCA_028435865_1,1
GCA_028435945_1,1
GCA_028439485_1,1
GCA_028448065_2,0
GCA_028517585_3,0
GCA_028551535_1,1
GCA_028567115_1,1
GCA_028567125_1,1
GCA_028567155_1,0
GCA_028567195_1,1
GCA_028567215_1,1
GCA_028567235_1,1
GCA_028567255_1,1
GCA_028567265_1,3
GCA_028567275_1,1
GCA_028567285_1,1
GCA_028567335_1,1
GCA_028567355_1,1
GCA_028567365_1,0
GCA_028567395_1,1
GCA_028567415_1,0
GCA_028567435_1,1
GCA_028567455_1,0
GCA_028567465_1,0
GCA_028567475_1,1
GCA_028567515_1,1
GCA_028567575_1,1
GCA_028567585_1,1
GCA_028567615_1,1
GCA_028567625_1,1
GCA_028567655_1,1
GCA_028567675_1,1
GCA_028567695_1,1
GCA_028567705_1,1
GCA_028567735_1,1
GCA_028567755_1,1
GCA_028567775_1,1
GCA_028567785_1,1
GCA_028567815_1,1
GCA_028567845_1,1
GCA_028567875_1,1
GCA_028567895_1,1
GCA_028567915_1,1
GCA_028567925_1,1
GCA_028567955_1,1
GCA_028567975_1,1
GCA_028567995_1,1
GCA_028568015_1,1
GCA_028568035_1,1
GCA_028568055_1,1
GCA_028568075_1,1
GCA_028568085_1,1
GCA_028568115_1,1
GCA_028568135_1,0
GCA_028568175_1,1
GCA_028568195_1,1
GCA_028568215_1,1
GCA_028568235_1,0
GCA_028568275_1,1
GCA_028568295_1,1
GCA_028568315_1,1
GCA_028568325_1,1
GCA_028568355_1,1
GCA_028568375_1,1
GCA_028568385_1,1
GCA_028568415_1,1
GCA_028568425_1,1
GCA_028568455_1,0
GCA_028568475_1,1
GCA_028568485_1,1
GCA_028568515_1,1
GCA_028568535_1,1
GCA_028568555_1,1
GCA_028568575_1,1
GCA_028568585_1,1
GCA_028568655_1,0
GCA_028568665_1,1
GCA_028568785_1,1
GCA_028568895_1,1
GCA_028568995_1,1
GCA_028569195_1,1
GCA_028569315_1,1
GCA_028569325_1,1
GCA_028569335_1,1
GCA_028569395_1,1
GCA_028569405_1,1
GCA_028569425_1,1
GCA_028569435_1,1
GCA_028569475_1,1
GCA_028569495_1,1
GCA_028569515_1,1
GCA_028569525_1,1
GCA_028569555_1,1
GCA_028569575_1,1
GCA_028569595_1,1
GCA_028569675_1,1
GCA_028569695_1,1
GCA_028569715_1,1
GCA_028569735_1,1
GCA_028569745_1,1
GCA_028569775_1,1
GCA_028569785_1,0
GCA_028569815_1,0
GCA_028569835_1,1
GCA_028569865_1,1
GCA_028569875_1,1
GCA_028569905_1,1
GCA_028569925_1,1
GCA_028569945_1,0
GCA_028569965_1,1
GCA_028593825_1,0
GCA_028594365_1,1
GCA_028595335_1,0
GCA_028595385_1,0
GCA_028595405_1,0
GCA_028595425_1,1
GCA_028595435_1,1
GCA_028595445_1,0
GCA_028595485_1,0
GCA_028595505_2,1
GCA_028595525_2,1
GCA_028595535_1,0
GCA_028595585_1,0
GCA_028595605_1,1
GCA_028595615_2,1
GCA_028595635_1,0
GCA_028595665_1,1
GCA_028595685_1,1
GCA_028595705_1,0
GCA_028595725_1,1
GCA_028595745_1,1
GCA_028595755_1,1
GCA_028595815_1,1
GCA_028595865_2,1
GCA_028595885_1,1
GCA_028595895_1,0
GCA_028622015_1,0
GCA_028644255_3,1
GCA_028683175_1,1
GCA_028683195_1,1
GCA_028683205_1,1
GCA_028683235_1,1
GCA_028683285_1,1
GCA_028753595_3,0
GCA_028804015_1,1
GCA_028804055_1,1
GCA_028804085_1,1
GCA_028804095_1,1
GCA_028805645_1,1
GCA_028805815_1,1
GCA_028805835_1,1
GCA_028805965_1,1
GCA_028805985_1,0
GCA_028808355_1,1
GCA_028808375_1,1
GCA_028808415_1,0
GCA_028808435_1,0
GCA_028814015_1,1
GCA_028826575_1,1
GCA_028826635_1,1
GCA_028826655_1,1
GCA_028826675_1,1
GCA_028895145_1,1
GCA_028895265_1,1
GCA_028904995_3,0
GCA_028937265_3,0
GCA_028970225_1,1
GCA_028994295_1,1
GCA_028994335_1,1
GCA_028994375_1,1
GCA_028994405_1,1
GCA_028994475_1,1
GCA_029048445_2,0
GCA_029102685_1,1
GCA_029102705_1,1
GCA_029102715_1,0
GCA_029102905_1,0
GCA_029102915_1,1
GCA_029102935_1,1
GCA_029103055_1,1
GCA_029174605_3,1
GCA_029214105_3,0
GCA_029223505_1,0
GCA_029233625_3,1
GCA_029323475_3,1
GCA_029380325_1,1
GCA_029397015_1,0
GCA_029397095_1,1
GCA_029397175_1,1
GCA_029397235_1,1
GCA_029397255_1,0
GCA_029397295_1,0
GCA_029397375_1,1
GCA_029397435_1,0
GCA_029397595_1,0
GCA_029397675_1,0
GCA_029397695_1,1
GCA_029397895_1,1
GCA_029397955_1,1
GCA_029397975_1,1
GCA_029398015_1,1
GCA_029398055_1,1
GCA_029398075_1,1
GCA_029398165_1,0
GCA_029398195_1,0
GCA_029398255_1,1
GCA_029398335_1,0
GCA_029398355_1,0
GCA_029398495_1,0
GCA_029398535_1,0
GCA_029398675_1,0
GCA_029398695_1,1
GCA_029398715_1,0
GCA_029398735_1,0
GCA_029398775_1,0
GCA_029398835_1,0
GCA_029398875_1,1
GCA_029398895_1,1
GCA_029399055_1,0
GCA_029399095_1,0
GCA_029399175_1,0
GCA_029399195_1,0
GCA_029399235_1,0
GCA_029399655_1,1
GCA_029399695_1,0
GCA_029399715_1,1
GCA_029399755_1,1
GCA_029399775_1,1
GCA_029399815_1,1
GCA_029399835_1,1
GCA_029400175_1,0
GCA_029400235_1,1
GCA_029400415_1,0
GCA_029400515_1,0
GCA_029421795_3,0
GCA_029423715_3,0
GCA_029448395_3,0
GCA_029520895_1,1
GCA_029568445_1,1
GCA_029570335_1,1
GCA_029580535_3,0
GCA_029603265_1,1
GCA_029603285_1,1
GCA_029603305_1,1
GCA_029603315_1,0
GCA_029603345_1,0
GCA_029603365_1,0
GCA_029603375_1,0
GCA_029603405_1,0
GCA_029603415_1,0
GCA_029603445_1,0
GCA_029603465_1,1
GCA_029603475_1,1
GCA_029603505_1,1
GCA_029603525_1,1
GCA_029603545_1,0
GCA_029603565_1,0
GCA_029603575_1,1
GCA_029603595_1,1
GCA_029603625_1,1
GCA_029603645_1,1
GCA_029603655_1,0
GCA_029603665_1,0
GCA_029603705_1,0
GCA_029603725_1,0
GCA_029603745_1,0
GCA_029603755_1,1
GCA_029603785_1,0
GCA_029603805_1,1
GCA_029603825_1,0
GCA_029603835_1,0
GCA_029603865_1,0
GCA_029603875_1,1
GCA_029603905_1,1
GCA_029603925_1,1
GCA_029603945_1,1
GCA_029603955_1,1
GCA_029603985_1,1
GCA_029604005_1,1
GCA_029604025_1,1
GCA_029604045_1,0
GCA_029604065_1,0
GCA_029604075_1,0
GCA_029604105_1,0
GCA_029604165_1,1
GCA_029604175_1,1
GCA_029604215_1,1
GCA_029604245_1,1
GCA_029604265_1,0
GCA_029604275_1,1
GCA_029604285_1,1
GCA_029604345_1,0
GCA_029604385_1,0
GCA_029604395_1,0
GCA_029604445_1,0
GCA_029604465_1,0
GCA_029604485_1,0
GCA_029604505_1,0
GCA_029604525_1,1
GCA_029604535_1,0
GCA_029604545_1,1
GCA_029604575_1,1
GCA_029604605_1,1
GCA_029604625_1,1
GCA_029604645_1,1
GCA_029604665_1,1
GCA_029604685_1,0
GCA_029604705_1,1
GCA_029604725_1,0
GCA_029604735_1,1
GCA_029604765_1,1
GCA_029604785_1,0
GCA_029604805_1,0
GCA_029604815_1,1
GCA_029604845_1,1
GCA_029604865_1,0
GCA_029604885_1,1
GCA_029604925_1,1
GCA_029604935_1,1
GCA_029604945_1,0
GCA_029604975_1,1
GCA_029605005_1,0
GCA_029605025_1,1
GCA_029605045_1,1
GCA_029605065_1,1
GCA_029605085_1,0
GCA_029605105_1,1
GCA_029605125_1,1
GCA_029605145_1,1
GCA_029605155_1,0
GCA_029605185_1,1
GCA_029605205_1,0
GCA_029605225_1,0
GCA_029605245_1,0
GCA_029605255_1,1
GCA_029605285_1,1
GCA_029605295_1,0
GCA_029605325_1,1
GCA_029605345_1,0
GCA_029605365_1,1
GCA_029605525_1,1
GCA_029605625_1,1
GCA_029605665_1,1
GCA_029605685_1,0
GCA_029605705_1,1
GCA_029605735_1,1
GCA_029605825_1,1
GCA_029605845_1,1
GCA_029605905_1,0
GCA_029605925_1,1
GCA_029605935_1,1
GCA_029605955_1,0
GCA_029605975_1,0
GCA_029606005_1,1
GCA_029606025_1,1
GCA_029606035_1,0
GCA_029606045_1,0
GCA_029606065_1,0
GCA_029623895_1,0
GCA_029628305_1,1
GCA_029628385_1,1
GCA_029628885_1,1
GCA_029630625_1,1
GCA_029630645_1,1
GCA_029630665_1,1
GCA_029630985_1,1
GCA_029635925_2,0
GCA_029635965_2,0
GCA_029635985_1,0
GCA_029636025_2,1
GCA_029645555_1,0
GCA_029707565_3,1
GCA_029748935_3,0
GCA_029833775_3,1
GCA_029856995_1,1
GCA_029857015_1,1
GCA_029870495_1,1
GCA_029870505_1,1
GCA_029870525_1,1
GCA_029870535_1,1
GCA_029871135_1,1
GCA_029871145_1,1
GCA_029873055_1,1
GCA_029888185_1,0
GCA_029907785_1,1
GCA_029953735_1,1
GCA_029953755_1,1
GCA_029953765_1,1
GCA_029953835_1,0
GCA_029953855_1,1
GCA_029953875_1,0
GCA_029953935_1,1
GCA_029953955_1,1
GCA_029953965_1,1
GCA_029953995_1,1
GCA_029954035_1,1
GCA_029954055_1,1
GCA_029954065_1,1
GCA_029954115_1,1
GCA_029954135_1,1
GCA_029954155_1,1
GCA_029954175_1,1
GCA_029954195_1,0
GCA_029954205_1,1
GCA_029954255_1,1
GCA_029954275_1,1
GCA_029954305_1,1
GCA_029954335_1,1
GCA_029954365_1,0
GCA_029954395_1,1
GCA_029954405_1,0
GCA_029954415_1,0
GCA_029954455_1,1
GCA_029954475_1,0
GCA_029954495_1,1
GCA_029954515_1,1
GCA_029954535_1,0
GCA_029954555_1,0
GCA_029954575_1,1
GCA_029954615_1,0
GCA_029954635_1,0
GCA_029954655_1,1
GCA_029954675_1,1
GCA_029954705_1,1
GCA_029954715_1,1
GCA_029954755_1,1
GCA_029954775_1,1
GCA_029954795_1,1
GCA_029954805_1,1
GCA_029954835_1,0
GCA_029954855_1,1
GCA_029954875_1,1
GCA_029954895_1,1
GCA_029954935_1,1
GCA_029954955_1,1
GCA_029954975_1,1
GCA_029954995_1,1
GCA_029955035_1,1
GCA_029955055_1,1
GCA_029955065_1,1
GCA_029955095_1,1
GCA_029955105_1,0
GCA_029955135_1,1
GCA_029955995_1,1
GCA_029956085_1,0
GCA_029961245_1,1
GCA_029961265_1,0
GCA_029961285_1,0
GCA_029961305_1,0
GCA_029961325_1,0
GCA_029961345_1,0
GCA_029961365_1,0
GCA_029961385_1,0
GCA_029961405_1,0
GCA_029961425_1,0
GCA_029961445_1,1
GCA_029961465_1,0
GCA_029961485_1,1
GCA_029961505_1,0
GCA_029961525_1,0
GCA_029961565_1,0
GCA_029961585_1,0
GCA_029961605_1,0
GCA_029961625_1,0
GCA_029961665_1,1
GCA_029962165_1,0
GCA_029962185_1,1
GCA_029962205_1,0
GCA_029980215_1,1
GCA_029987535_1,1
GCA_029987555_1,0
GCA_029987565_1,0
GCA_029987595_1,0
GCA_029987655_1,1
GCA_029987675_1,1
GCA_029987695_1,1
GCA_029987715_1,1
GCA_029987735_1,1
GCA_029987775_1,1
GCA_029987795_1,1
GCA_029987835_1,1
GCA_029987915_1,0
GCA_029987935_1,1
GCA_029987975_1,1
GCA_029987995_1,0
GCA_029988015_1,1
GCA_029988035_1,0
GCA_029988045_1,1
GCA_029988065_1,1
GCA_029988135_1,1
GCA_029988225_1,1
GCA_029988235_1,0
GCA_029988275_1,0
GCA_029988315_1,1
GCA_029988355_1,0
GCA_029988375_1,1
GCA_029988395_1,1
GCA_029988415_1,1
GCA_029988425_1,1
GCA_029988475_1,1
GCA_029988495_1,1
GCA_029988615_1,1
GCA_029988635_1,0
GCA_029988695_1,1
GCA_029988715_1,1
GCA_029988735_1,1
GCA_029988755_1,1
GCA_029988775_1,1
GCA_029988795_1,1
GCA_029988815_1,1
GCA_029988875_1,0
GCA_029988985_1,1
GCA_029989025_1,1
GCA_029989045_1,0
GCA_029989105_1,1
GCA_029989125_1,1
GCA_029989145_1,0
GCA_029989165_1,1
GCA_029989205_1,1
GCA_029989225_1,0
GCA_029989285_1,1
GCA_029989295_1,1
GCA_029989525_1,0
GCA_029989535_1,1
GCA_029989565_1,1
GCA_029989605_1,1
GCA_029989635_1,1
GCA_029989665_1,1
GCA_029989685_1,0
GCA_029989725_1,1
GCA_029989745_1,1
GCA_029989785_1,1
GCA_029989805_1,1
GCA_029989885_1,1
GCA_029989895_1,0
GCA_029989905_1,1
GCA_029989945_1,1
GCA_029989975_1,0
GCA_029990005_1,0
GCA_029990015_1,1
GCA_029990045_1,1
GCA_029990065_1,1
GCA_029990085_1,1
GCA_030005615_1,1
GCA_030015625_1,1
GCA_030015635_1,1
GCA_030015665_1,0
GCA_030015685_1,1
GCA_030015705_1,1
GCA_030015725_1,1
GCA_030015745_1,1
GCA_030015765_1,0
GCA_030015795_1,1
GCA_030015835_1,1
GCA_030015855_1,1
GCA_030015875_1,0
GCA_030015895_1,1
GCA_030015915_1,1
GCA_030015935_1,1
GCA_030015955_1,1
GCA_030015975_1,1
GCA_030016035_1,1
GCA_030016095_1,1
GCA_030028275_1,1
GCA_030034615_1,1
GCA_030034635_1,1
GCA_030034655_1,1
GCA_030034675_1,1
GCA_030121675_1,1
GCA_030121875_1,1
GCA_030121895_1,1
GCA_030121975_1,0
GCA_030122015_1,1
GCA_030122035_1,1
GCA_030122055_1,1
GCA_030122075_1,1
GCA_030122095_1,1
GCA_030122115_1,0
GCA_030183055_1,1
GCA_030183115_1,1
GCA_030183175_1,1
GCA_030183215_1,1
GCA_030183235_1,1
GCA_030183295_1,1
GCA_030183315_1,1
GCA_030183335_1,1
GCA_030183355_2,1
GCA_030183415_1,1
GCA_030183445_1,1
GCA_030183595_1,1
GCA_030183735_1,1
GCA_030183855_2,1
GCA_030185635_1,1
GCA_030185655_1,1
GCA_030185775_1,1
